hh,sex,age,lga,edu,mrt_status,fmly_size,m_income,cfuel,ipollut,rbiomass,dailycook,avl_lpg,aff_lpg,Electricity,hrs_elect,aff_elct,exp_elct,source_light,exp_lpg,exp_nonlpg,aff_solide,hh_appl,edu_appl,c_appl,occupation,hh_exp,housing,wall,floor,rooms,bank,bank_acct,b_facility,road,raod_dist,schl,type_sch,dst_sch,sch_days,sch_drpout,chld_labor,h_facility,dist_hfacility,illiness,waterborne,resp_disease,eye_disease,child_death,maternalcare,square_meal,health_ins,rooms_per_person,people_per_room
1.0,1,3.0,1,6,1,4,4,6,1,2.0,2.0,1,2,1.0,12.0,2.0,10000.0,1.0,0.0,4500.0,2,1,1,1,1,60000.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,2.0,3.0,1.0,0.4,1.3333333333333333
2.0,1,3.0,1,7,1,7,7,6,1,2.0,3.0,1,2,1.0,8.0,2.0,10000.0,1.0,12000.0,0.0,2,1,1,1,1,150000.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,0.5,5.0,2,0.0,0,0,2.0,3.0,1.0,0.375,1.75
3.0,1,3.0,1,6,1,5,5,6,1,2.0,3.0,1,2,1.0,4.0,2.0,2000.0,2.0,0.0,500.0,5,1,1,1,1,60000.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,0.5,2.0,0,0.0,0,0,2.0,3.0,1.0,0.6666666666666666,1.0
4.0,1,3.0,1,6,1,6,3,6,1,2.0,3.0,1,2,1.0,16.0,2.0,5000.0,1.0,5000.0,2000.0,2,1,1,1,1,70000.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,2.0,5,2,0.0,1.0,0.5,4.0,0,0.0,0,2,2.0,2.0,1.0,0.5714285714285714,1.2
5.0,1,4.0,1,5,1,10,7,6,1,3.0,3.0,1,2,1.0,5.0,2.0,10000.0,1.0,14000.0,14000.0,2,1,1,2,1,60000.0,3.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2,1,1.0,0.5,5,2,0.0,1.0,3.0,10.0,2,0.0,0,0,1.0,3.0,1.0,0.45454545454545453,1.6666666666666667
6.0,1,3.0,1,6,1,4,7,4,1,2.0,2.0,1,4,1.0,6.0,2.0,5000.0,5.0,7000.0,2000.0,3,1,1,1,1,180000.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,2.0,4,2,0.0,1.0,1.0,2.0,0,0.0,0,1,2.0,3.0,1.0,0.6,1.0
7.0,1,3.0,1,4,1,4,2,6,1,3.0,2.0,1,1,1.0,6.0,2.0,5000.0,1.0,8000.0,2500.0,1,1,1,1,1,80000.0,2.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1,1,1.0,2.0,5,2,0.0,1.0,1.0,3.0,0,0.0,0,0,2.0,3.0,1.0,1.2,0.5714285714285714
8.0,1,3.0,1,6,1,7,7,6,1,4.0,3.0,1,1,1.0,1.0,1.0,2000.0,2.0,10000.0,200.0,1,1,1,1,1,500000.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,0.5,3.0,0,0.0,0,0,2.0,3.0,1.0,0.5,1.4
9.0,1,3.0,1,2,1,6,4,4,2,2.0,3.0,1,4,1.0,5.0,2.0,2000.0,5.0,20000.0,4000.0,3,1,1,1,1,120000.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.4,5,1,0.0,1.0,13.0,6.0,0,0.0,2,1,2.0,3.0,1.0,0.42857142857142855,1.5
10.0,1,3.0,1,4,1,10,3,3,1,3.0,2.0,2,4,1.0,2.0,2.0,3000.0,1.0,12000.0,12000.0,3,1,1,1,1,120000.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3,1,1.0,0.5,4,2,0.0,1.0,9.0,3.0,1,4.0,5,1,1.0,2.0,1.0,0.2727272727272727,2.5
11.0,1,4.0,1,6,1,6,3,6,1,2.0,3.0,1,1,1.0,5.0,1.0,2000.0,2.0,12000.0,500.0,1,1,1,1,1,15000.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,2,0.0,1.0,0.5,4.0,4,0.0,0,0,2.0,4.0,1.0,0.5714285714285714,1.2
12.0,1,4.0,1,6,1,6,5,6,1,2.0,3.0,1,2,1.0,20.0,2.0,2000.0,1.0,0.0,0.0,2,1,1,1,1,60000.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,3.0,4.0,2,0.0,0,0,2.0,3.0,1.0,0.5714285714285714,1.2
13.0,1,4.0,1,6,1,5,4,6,1,3.0,3.0,1,2,1.0,5.0,2.0,3000.0,1.0,7500.0,980.0,2,1,1,2,1,200000.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,0.5,3.0,3,0.0,0,0,2.0,3.0,1.0,0.5,1.25
14.0,1,4.0,1,2,1,5,5,5,1,2.0,2.0,2,2,1.0,12.0,1.0,2000.0,1.0,6000.0,3000.0,2,1,1,2,1,70000.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1,1,2.0,0.5,5,2,0.0,1.0,0.5,4.0,2,0.0,0,0,2.0,3.0,1.0,0.3333333333333333,1.6666666666666667
15.0,1,5.0,1,6,1,3,4,6,1,2.0,3.0,1,2,1.0,12.0,2.0,5000.0,1.0,5000.0,2000.0,2,1,1,1,1,150000.0,1.0,3.0,2.0,8.0,1.0,1.0,1.0,1.0,1,1,2.0,0.5,5,2,0.0,1.0,0.5,2.0,0,0.0,0,0,2.0,3.0,1.0,2.0,0.3333333333333333
16.0,1,4.0,1,6,1,5,7,6,1,2.0,2.0,1,2,1.0,7.0,2.0,5000.0,1.0,13200.0,5000.0,2,1,1,1,1,60000.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,0.5,3.0,3,0.0,0,1,2.0,3.0,1.0,0.6666666666666666,1.0
17.0,1,3.0,1,6,1,5,6,6,1,1.0,3.0,1,2,1.0,4.0,1.0,5000.0,2.0,20000.0,200.0,2,1,1,2,2,100000.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2,1,1.0,0.5,5,2,0.0,1.0,1.0,2.0,2,0.0,0,0,2.0,3.0,2.0,0.6666666666666666,1.0
18.0,1,2.0,1,2,2,5,1,1,2,2.0,1.0,2,5,1.0,3.0,2.0,0.0,1.0,0.0,209.0,2,2,2,1,1,1000.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2,1,3.0,3.0,3,1,3.0,2.0,2.0,3.0,2,1.0,2,1,2.0,2.0,2.0,0.5,1.25
19.0,1,2.0,1,2,2,12,1,4,2,2.0,1.0,2,4,1.0,1.0,2.0,5000.0,1.0,3000.0,4500.0,3,1,1,1,2,50000.0,1.0,2.0,2.0,7.0,2.0,1.0,2.0,1.0,2,1,2.0,2.0,5,1,2.0,1.0,3.0,7.0,4,2.0,1,2,2.0,2.0,2.0,0.5384615384615384,1.5
20.0,1,4.0,1,6,1,6,4,6,1,2.0,2.0,1,2,1.0,8.0,1.0,5000.0,1.0,12500.0,0.0,2,1,1,2,1,60000.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2,1,1.0,0.5,5,2,0.0,1.0,0.5,2.0,0,0.0,0,0,2.0,3.0,1.0,0.42857142857142855,1.5
21.0,1,3.0,1,4,1,10,4,4,1,1.0,3.0,1,4,1.0,12.0,1.0,5000.0,1.0,6000.0,9000.0,3,1,1,1,1,150000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,1.0,1.0,4,2,0.0,1.0,3.0,3.0,1,0.0,3,0,2.0,3.0,1.0,0.2727272727272727,2.5
22.0,1,4.0,1,6,1,7,7,6,1,2.0,3.0,1,2,1.0,6.0,2.0,4000.0,1.0,12000.0,3000.0,2,1,1,1,1,150000.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,1.0,2.0,0,0.0,0,0,2.0,3.0,1.0,0.375,1.75
23.0,1,3.0,1,5,1,8,7,6,1,2.0,2.0,1,2,1.0,6.0,2.0,2000.0,1.0,0.0,4500.0,2,1,1,1,1,60000.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,1,1,1.0,6.0,6,2,0.0,1.0,4.0,3.0,0,0.0,0,0,2.0,3.0,2.0,0.4444444444444444,1.6
34.0,1,6.0,1,3,1,30,3,1,2,2.0,3.0,2,5,1.0,0.0,2.0,5000.0,1.0,6500.0,9000.0,2,2,1,1,1,140000.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,3,1,2.0,2.0,4,1,0.0,1.0,2.0,6.0,1,1.0,1,2,1.0,3.0,1.0,0.1935483870967742,4.285714285714286
25.0,1,3.0,1,6,1,6,5,6,1,3.0,2.0,1,2,1.0,10.0,2.0,3000.0,1.0,11800.0,1500.0,2,1,1,1,1,130000.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,2.0,1.0,2.0,4.0,0,0.0,0,0,1.0,6.0,1.0,0.7142857142857143,1.0
26.0,1,3.0,1,6,1,4,7,6,1,2.0,2.0,1,2,1.0,10.0,2.0,10000.0,1.0,20000.0,2000.0,2,1,1,1,1,200000.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2,1,1.0,2.0,5,2,8.0,1.0,2.0,3.0,3,0.0,0,0,2.0,3.0,1.0,0.6,1.0
27.0,1,4.0,1,5,1,7,6,6,1,2.0,3.0,1,2,1.0,2.0,2.0,2000.0,2.0,0.0,1500.0,2,1,1,1,1,60000.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,5,2,0.0,1.0,1.0,5.0,5,0.0,0,0,2.0,3.0,1.0,0.375,1.75
28.0,1,4.0,1,3,1,7,2,4,2,3.0,3.0,1,4,1.0,8.0,2.0,5000.0,1.0,6000.0,3000.0,3,1,1,1,1,80000.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1,1,3.0,0.5,5,1,0.0,1.0,0.5,7.0,0,0.0,0,2,1.0,3.0,1.0,0.875,0.875
29.0,1,4.0,1,5,1,3,6,6,1,3.0,3.0,1,2,1.0,6.0,2.0,7000.0,5.0,13000.0,1000.0,2,1,1,1,1,200000.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,1,1,1.0,2.0,5,2,0.0,1.0,0.5,3.0,4,0.0,0,0,2.0,3.0,1.0,1.75,0.375
30.0,1,3.0,1,5,1,5,7,6,1,2.0,3.0,1,2,1.0,2.0,2.0,5000.0,2.0,13750.0,3000.0,2,1,1,1,1,60000.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2,1,1.0,1.0,5,2,0.0,1.0,0.2,3.0,0,0.0,0,0,2.0,3.0,1.0,0.5,1.25
31.0,1,4.0,1,4,1,6,1,4,2,2.0,3.0,2,5,1.0,2.0,2.0,5000.0,1.0,0.0,24000.0,2,1,2,1,1,60000.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3,1,2.0,12.0,5,1,0.0,1.0,1.0,3.0,0,0.0,0,2,2.0,3.0,1.0,0.5714285714285714,1.2
32.0,1,4.0,1,5,1,6,4,6,1,2.0,3.0,1,2,1.0,8.0,2.0,5000.0,1.0,13500.0,4500.0,2,1,1,1,1,150000.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2,1,1.0,0.5,5,2,0.0,2.0,3.0,6.0,5,0.0,0,0,2.0,3.0,1.0,0.42857142857142855,1.5
33.0,1,3.0,1,6,1,4,3,6,1,2.0,3.0,1,2,2.0,0.0,2.0,2000.0,2.0,0.0,5000.0,2,1,1,1,1,60000.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1,1,4.0,0.0,5,2,0.0,1.0,1.0,1.0,0,0.0,0,0,2.0,3.0,2.0,0.6,1.0
34.0,1,3.0,1,5,1,1,2,6,1,2.0,2.0,1,2,1.0,5.0,2.0,5000.0,1.0,6300.0,0.0,2,1,1,1,1,60000.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1,1,4.0,0.02,0,2,0.0,1.0,0.4,1.0,2,1.0,0,0,2.0,3.0,1.0,1.5,0.25
35.0,1,3.0,1,2,1,7,6,1,1,2.0,3.0,2,5,1.0,6.0,2.0,7000.0,1.0,12000.0,5000.0,2,1,1,2,1,60000.0,2.0,3.0,2.0,11.0,1.0,2.0,1.0,1.0,1,1,1.0,3.0,4,1,0.0,1.0,0.2,2.0,0,0.0,0,0,2.0,3.0,2.0,1.375,0.5833333333333334
36.0,1,3.0,1,5,1,5,7,6,1,2.0,3.0,1,3,1.0,4.0,2.0,2000.0,2.0,0.0,12000.0,3,1,1,1,1,120000.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1,1,1.0,0.3,5,2,0.0,1.0,0.5,2.0,1,0.0,0,1,2.0,3.0,2.0,0.8333333333333334,0.8333333333333334
37.0,1,3.0,1,3,1,3,3,4,1,2.0,2.0,1,5,1.0,3.0,2.0,2000.0,2.0,0.0,0.0,2,1,1,1,2,7000.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,1,1,4.0,0.2,4,2,0.0,1.0,1.0,0.0,0,0.0,0,0,2.0,3.0,2.0,1.0,0.6
38.0,1,3.0,1,1,1,6,3,4,2,2.0,2.0,1,5,1.0,3.0,2.0,2000.0,4.0,0.0,0.0,2,1,2,1,6,40000.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,2.0,0.3,4,2,0.0,1.0,0.5,5.0,5,0.0,1,2,2.0,2.0,2.0,0.2857142857142857,2.0
39.0,1,5.0,1,1,1,12,2,3,2,2.0,2.0,1,5,1.0,8.0,2.0,5000.0,1.0,0.0,3000.0,2,1,1,2,6,40000.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1,1,2.0,0.3,4,1,0.0,1.0,0.5,6.0,5,0.0,3,0,1.0,3.0,2.0,0.23076923076923078,3.0
40.0,1,4.0,1,2,1,7,2,4,2,2.0,2.0,1,4,1.0,4.0,2.0,2000.0,1.0,0.0,6000.0,3,1,1,1,1,60000.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,4.0,0,0.0,2,0,2.0,3.0,1.0,0.375,1.75
41.0,1,5.0,1,1,1,18,7,4,1,2.0,3.0,1,5,1.0,4.0,2.0,2000.0,2.0,0.0,20000.0,2,1,1,1,2,200000.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1,1,2.0,0.3,5,2,0.0,1.0,0.5,6.0,6,0.0,4,3,2.0,3.0,2.0,0.2631578947368421,3.0
42.0,1,5.0,1,1,1,13,2,4,1,2.0,2.0,1,5,1.0,6.0,2.0,2000.0,1.0,0.0,10000.0,2,1,1,1,6,60000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,0.2,5,1,0.0,1.0,0.5,5.0,5,0.0,0,3,2.0,3.0,2.0,0.21428571428571427,3.25
43.0,1,5.0,1,1,1,7,3,3,1,2.0,3.0,2,5,1.0,12.0,2.0,2000.0,1.0,0.0,5000.0,2,1,2,1,2,70000.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,1,1,2.0,0.3,4,2,0.0,1.0,0.5,4.0,4,0.0,0,3,2.0,3.0,2.0,0.5,1.4
44.0,1,4.0,1,2,1,9,4,4,2,2.0,2.0,1,5,1.0,8.0,2.0,2000.0,1.0,0.0,5000.0,2,1,1,1,6,105000.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1,1,2.0,0.3,5,2,0.0,1.0,0.5,7.0,5,0.0,1,2,2.0,3.0,2.0,0.3,2.25
45.0,1,4.0,1,4,1,10,2,3,1,2.0,3.0,2,5,1.0,4.0,2.0,2000.0,1.0,0.0,4500.0,2,1,1,1,1,90000.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1,1,3.0,1.0,4,2,0.0,1.0,0.5,3.0,3,0.0,1,0,2.0,3.0,1.0,0.36363636363636365,2.0
46.0,1,3.0,1,5,1,2,3,6,1,2.0,2.0,1,3,1.0,4.0,2.0,10000.0,1.0,12000.0,1700.0,4,1,1,1,1,150000.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1,1,2.0,0.7,5,2,0.0,1.0,1.0,0.0,0,0.0,0,0,2.0,3.0,1.0,1.6666666666666667,0.3333333333333333
47.0,1,4.0,1,4,1,12,4,4,2,3.0,3.0,2,4,1.0,11.0,2.0,3000.0,5.0,0.0,0.0,3,2,1,2,1,95000.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3,1,1.0,3.0,5,2,2.0,1.0,1.0,2.0,2,2.0,2,2,2.0,3.0,1.0,0.23076923076923078,3.0
48.0,1,4.0,1,5,1,7,6,6,1,2.0,3.0,1,3,1.0,0.0,2.0,10000.0,2.0,10000.0,0.0,4,1,1,1,1,90000.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1,1,1.0,0.2,5,2,0.0,1.0,2.0,4.0,0,0.0,0,0,2.0,3.0,1.0,0.25,2.3333333333333335
49.0,1,3.0,1,6,1,4,5,6,1,2.0,2.0,1,2,1.0,5.0,2.0,5000.0,1.0,5000.0,500.0,2,1,1,1,1,120000.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,1,1,1.0,0.2,5,2,0.0,1.0,0.5,4.0,4,0.0,0,0,2.0,3.0,1.0,1.0,0.6666666666666666
50.0,2,3.0,1,1,1,10,2,4,1,3.0,2.0,1,4,1.0,6.0,2.0,3000.0,1.0,7000.0,20000.0,3,1,2,1,2,50000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,3,2,2.0,0.5,5,2,0.0,1.0,0.5,5.0,8,2.0,0,2,2.0,2.0,2.0,0.2727272727272727,2.5
51.0,1,4.0,1,5,1,9,4,6,1,2.0,2.0,1,2,1.0,8.0,2.0,5000.0,1.0,12000.0,9000.0,2,1,1,1,1,18000.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,3.0,0.2,5,2,0.0,1.0,0.5,0.0,0,0.0,0,0,2.0,3.0,1.0,0.3,2.25
52.0,1,3.0,1,3,1,5,3,4,2,2.0,2.0,1,4,1.0,3.0,2.0,2000.0,1.0,7500.0,0.0,3,1,1,1,6,80000.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1,1,1.0,1.0,5,1,0.0,1.0,1.0,0.0,0,0.0,1,3,2.0,3.0,2.0,0.8333333333333334,0.8333333333333334
53.0,1,4.0,1,3,1,12,7,4,2,2.0,3.0,1,2,1.0,3.0,2.0,2000.0,1.0,0.0,15000.0,2,1,1,1,6,180000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,5.0,2,0.0,0,2,1.0,3.0,2.0,0.23076923076923078,3.0
54.0,1,4.0,1,3,1,7,4,4,2,2.0,2.0,1,4,1.0,4.0,2.0,2000.0,5.0,0.0,9000.0,3,1,1,1,6,90000.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,1,0.0,1.0,1.0,3.0,3,0.0,0,2,1.0,3.0,2.0,0.375,1.75
55.0,1,5.0,1,3,1,11,4,4,2,2.0,3.0,1,4,1.0,4.0,2.0,2000.0,5.0,0.0,15500.0,3,1,1,1,2,4000.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,4,1,0.0,1.0,1.0,4.0,3,0.0,1,2,2.0,3.0,2.0,0.25,2.75
56.0,1,3.0,1,2,1,8,3,4,2,2.0,3.0,1,4,1.0,5.0,2.0,1000.0,1.0,9000.0,6000.0,3,1,1,1,2,75000.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1,1,2.0,0.1,4,1,0.0,1.0,0.5,4.0,4,0.0,0,2,2.0,3.0,2.0,0.4444444444444444,1.6
57.0,1,3.0,1,2,1,10,4,4,2,2.0,2.0,1,4,1.0,4.0,2.0,1000.0,5.0,0.0,8000.0,3,1,1,1,2,90000.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,0.5,1.0,1,0.0,0,2,1.0,2.0,2.0,0.18181818181818182,3.3333333333333335
58.0,1,3.0,1,3,1,6,2,3,2,2.0,2.0,1,4,1.0,4.0,2.0,2000.0,5.0,0.0,6000.0,3,1,1,1,6,60000.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1,1,2.0,0.2,4,1,0.0,1.0,1.0,2.0,2,0.0,0,2,1.0,2.0,2.0,0.2857142857142857,2.0
59.0,1,3.0,1,6,1,6,6,6,1,2.0,3.0,1,2,1.0,12.0,2.0,5000.0,1.0,12500.0,2000.0,2,1,1,1,1,60000.0,2.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,1,1,1.0,2.0,5,2,0.0,1.0,1.0,2.0,2,0.0,0,0,2.0,3.0,1.0,1.0,0.75
60.0,1,5.0,1,5,1,12,4,4,1,2.0,3.0,1,4,1.0,8.0,2.0,2000.0,1.0,0.0,6000.0,3,1,1,1,1,150000.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1,1,3.0,1.0,5,2,0.0,2.0,0.5,2.0,1,0.0,0,0,2.0,3.0,2.0,0.3076923076923077,2.4
61.0,1,2.0,1,5,1,4,4,6,1,3.0,3.0,1,2,1.0,10.0,2.0,3000.0,1.0,9000.0,1000.0,2,1,1,1,1,60000.0,2.0,3.0,2.0,12.0,1.0,1.0,2.0,1.0,1,1,1.0,0.5,5,2,0.0,1.0,1.0,3.0,1,0.0,0,0,2.0,3.0,1.0,2.4,0.3076923076923077
62.0,1,4.0,1,1,1,10,3,3,1,1.0,2.0,1,2,1.0,8.0,2.0,3000.0,1.0,7000.0,4000.0,2,1,1,1,1,80000.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1,1,2.0,1.0,5,2,0.0,1.0,1.0,7.0,7,0.0,0,0,2.0,3.0,1.0,0.2727272727272727,2.5
